date,tempr,ap,ws,rh,blizzard
2020-09-24 01:00:00,-5.16,968.24,34.69,92.76,1
2020-09-24 02:00:00,-5.42,971.66,32.46,92.49,1
2020-09-24 03:00:00,-5.6,974.5,33.2,92.18,1
2020-09-24 04:00:00,-6.14,977.32,32.56,91.48,1
2020-09-24 05:00:00,-6.65,979.79,31.34,90.96,1
2020-09-24 06:00:00,-7.03,981.89,31.32,90.58,1
2020-09-24 07:00:00,-7.18,983.91,30.5,90.2,1
2020-09-24 08:00:00,-7.24,985.58,31.09,90.29,1
2020-09-24 09:00:00,-7.61,987.34,30.52,89.89,1
2020-09-24 10:00:00,-8.1,989.06,30.6,89.59,1
2020-09-24 11:00:00,-8.04,990.64,32.3,89.74,1
2020-09-24 12:00:00,-7.97,992.44,31.49,89.78,1
2020-09-24 13:00:00,-8.02,994.15,30.74,89.75,1
2020-09-24 14:00:00,-8.22,995.91,27.91,89.37,1
2020-09-24 15:00:00,-8.55,997.52,21.07,89.02,0
2020-09-24 16:00:00,-8.55,998.48,18.39,89.08,0
2020-09-24 17:00:00,-8.37,999.08,18.39,89.3,0
2020-09-24 18:00:00,-8.3,999.69,16.3,89.39,0
2020-09-24 19:00:00,-8.28,1000.27,12.66,89.37,0
2020-09-24 20:00:00,-8.2,1000.97,9.97,89.5,0
2020-09-24 21:00:00,-8.2,1001.62,7.57,89.54,0
2020-09-24 22:00:00,-8.32,1002.29,5.63,89.39,0
2020-09-24 23:00:00,-8.54,1002.98,3.73,89.14,0
2020-09-25 00:00:00,-8.83,1003.61,4.84,88.83,0
2020-09-25 01:00:00,-9.28,1004.2,7.64,88.19,0
2020-09-25 02:00:00,-9.52,1004.81,7.8,88.05,0
2020-09-25 03:00:00,-9.02,1005.27,7.32,88.58,0
2020-09-25 04:00:00,-8.72,1005.65,6.65,88.77,0
2020-09-25 05:00:00,-8.46,1005.96,7.35,84.62,0
2020-09-25 06:00:00,-8.25,1006.17,6.74,75.09,0
2020-09-25 07:00:00,-7.7,1005.92,5.97,71.33,0
2020-09-25 08:00:00,-7.38,1005.62,4.16,68.3,0
2020-09-25 09:00:00,-7.59,1005.17,3.69,66.69,0
2020-09-25 10:00:00,-8.29,1004.55,5.11,64.73,0
2020-09-25 11:00:00,-9.84,1003.78,7.53,56.78,0
2020-09-25 12:00:00,-11.02,1002.82,10.39,54.64,0
2020-09-25 13:00:00,-11.66,1001.92,9.46,54.56,0
2020-09-25 14:00:00,-11.67,1001.3,9.21,54.47,0
2020-09-25 15:00:00,-11.91,1000.6,8.73,57.17,0
2020-09-25 16:00:00,-11.13,999.95,10.05,54.47,0
2020-09-25 17:00:00,-10.59,999.05,15.02,55.44,0
2020-09-25 18:00:00,-10.55,998.2,16.64,61.7,0
2020-09-25 19:00:00,-10.19,997.19,21.79,62.19,0
2020-09-25 20:00:00,-9.84,996.53,20.7,61.93,0
2020-09-25 21:00:00,-10.1,995.99,17.79,64.49,0
2020-09-25 22:00:00,-11.11,995.41,17.0,68.63,0
2020-09-25 23:00:00,-12.26,994.56,18.26,70.63,0
2020-09-26 00:00:00,-13.42,993.6,22.86,74.28,0
2020-09-26 01:00:00,-11.82,992.76,19.49,69.0,0
2020-09-26 02:00:00,-11.29,991.7,23.99,67.47,0
2020-09-26 03:00:00,-11.03,990.71,24.71,68.66,0
2020-09-26 04:00:00,-10.51,989.73,25.08,66.41,0
2020-09-26 05:00:00,-10.36,988.83,24.2,65.62,0
2020-09-26 06:00:00,-9.95,988.06,20.4,62.88,0
2020-09-26 07:00:00,-9.53,986.94,19.97,58.89,0
2020-09-26 08:00:00,-9.57,985.52,21.71,58.24,0
2020-09-26 09:00:00,-9.8,984.07,19.83,58.51,0
2020-09-26 10:00:00,-9.99,982.73,21.18,57.18,0
2020-09-26 11:00:00,-10.05,981.82,20.25,55.07,0
2020-09-26 12:00:00,-10.87,980.54,24.43,56.14,0
2020-09-26 13:00:00,-11.57,979.34,25.99,56.96,0
2020-09-26 14:00:00,-11.73,978.66,24.26,54.67,0
2020-09-26 15:00:00,-12.2,977.74,22.62,55.35,0
2020-09-26 16:00:00,-12.32,976.73,22.19,55.46,0
2020-09-26 17:00:00,-12.1,975.64,22.23,55.04,0
2020-09-26 18:00:00,-11.43,974.7,18.76,54.63,0
2020-09-26 19:00:00,-10.84,973.8,15.12,52.78,0
2020-09-26 20:00:00,-10.94,972.91,14.35,54.9,0
2020-09-26 21:00:00,-10.68,972.07,12.1,55.25,0
2020-09-26 22:00:00,-10.38,971.52,6.9,54.69,0
2020-09-26 23:00:00,-10.81,970.8,5.6,55.57,0
2020-09-27 00:00:00,-11.29,969.72,8.29,54.79,0
2020-09-27 01:00:00,-10.79,969.03,7.13,53.34,0
2020-09-27 02:00:00,-10.01,968.43,7.02,52.22,0
2020-09-27 03:00:00,-8.33,967.98,2.53,49.24,0
2020-09-27 04:00:00,-9.86,967.56,5.72,52.66,0
2020-09-27 05:00:00,-7.01,967.03,2.5,50.58,0
2020-09-27 06:00:00,-6.06,966.56,1.92,53.03,0
2020-09-27 07:00:00,-7.17,966.27,5.19,56.28,0
2020-09-27 08:00:00,-8.03,966.44,3.82,58.92,0
2020-09-27 09:00:00,-9.06,966.85,2.25,66.32,0
2020-09-27 10:00:00,-10.79,967.68,4.4,71.19,0
2020-09-27 11:00:00,-13.43,968.54,2.89,73.52,0
2020-09-27 12:00:00,-13.64,969.02,1.57,74.03,0
2020-09-27 13:00:00,-12.78,969.31,1.73,74.85,0
2020-09-27 14:00:00,-13.05,969.5,1.66,74.61,0
2020-09-27 15:00:00,-13.16,969.79,2.18,72.3,0
2020-09-27 16:00:00,-14.8,970.34,1.3,73.56,0
2020-09-27 17:00:00,-13.02,970.93,1.91,74.07,0
2020-09-27 18:00:00,-10.93,971.83,3.38,71.27,0
2020-09-27 19:00:00,-9.87,972.63,3.75,78.11,0
2020-09-27 20:00:00,-7.83,973.31,4.19,83.71,0
2020-09-27 21:00:00,-8.06,973.98,2.26,82.74,0
2020-09-27 22:00:00,-7.34,974.79,3.72,81.32,0
2020-09-27 23:00:00,-7.0,975.57,3.69,81.15,0
2020-09-28 00:00:00,-6.97,976.36,2.55,81.27,0
2020-09-28 01:00:00,-6.86,977.2,3.7,79.91,0
2020-09-28 02:00:00,-6.14,977.86,6.83,78.15,0
2020-09-28 03:00:00,-6.08,978.38,4.42,79.82,0
2020-09-28 04:00:00,-5.51,978.96,2.94,77.99,0
2020-09-28 05:00:00,-5.55,979.52,8.45,82.79,0
2020-09-28 06:00:00,-5.08,979.86,10.61,74.14,0
2020-09-28 07:00:00,-4.69,980.25,10.68,68.78,0
2020-09-28 08:00:00,-4.61,980.61,9.94,69.98,0
2020-09-28 09:00:00,-4.57,980.79,9.96,70.3,0
2020-09-28 10:00:00,-4.67,980.94,10.83,72.6,0
2020-09-28 11:00:00,-4.91,981.13,10.71,82.01,0
2020-09-28 12:00:00,-5.09,981.39,9.95,84.92,0
2020-09-28 13:00:00,-5.15,981.44,9.23,90.13,0
2020-09-28 14:00:00,-4.91,981.53,14.24,91.61,0
2020-09-28 15:00:00,-4.88,981.59,15.34,92.64,0
2020-09-28 16:00:00,-4.9,981.76,17.01,93.05,0
2020-09-28 17:00:00,-4.91,981.86,14.92,93.14,0
2020-09-28 18:00:00,-4.89,981.82,13.56,93.19,0
2020-09-28 19:00:00,-4.71,981.72,14.07,93.39,0
2020-09-28 20:00:00,-4.7,981.62,12.57,93.41,0
2020-09-28 21:00:00,-4.74,981.39,10.6,93.34,0
2020-09-28 22:00:00,-4.56,981.2,15.05,93.12,0
2020-09-28 23:00:00,-4.54,981.18,11.87,93.27,0
2020-09-29 00:00:00,-4.47,980.72,13.34,93.22,0
2020-09-29 01:00:00,-4.4,980.38,15.24,93.06,0
2020-09-29 02:00:00,-4.29,980.06,15.28,91.67,0
2020-09-29 03:00:00,-4.33,979.61,16.71,88.66,0
2020-09-29 04:00:00,-4.38,978.95,24.18,87.88,0
2020-09-29 05:00:00,-4.81,978.7,27.24,91.45,0
2020-09-29 06:00:00,-4.94,978.56,21.6,92.97,0
2020-09-29 07:00:00,-4.78,978.39,21.41,93.26,0
2020-09-29 08:00:00,-4.79,978.25,19.0,93.25,0
2020-09-29 09:00:00,-5.21,977.65,26.47,92.76,0
2020-09-29 10:00:00,-5.64,977.14,27.69,92.32,0
2020-09-29 11:00:00,-5.87,976.96,24.49,92.1,0
2020-09-29 12:00:00,-5.98,976.86,21.29,92.04,0
2020-09-29 13:00:00,-6.08,976.46,22.14,91.92,0
2020-09-29 14:00:00,-6.21,976.23,20.33,91.76,0
2020-09-29 15:00:00,-6.3,975.7,20.92,91.56,0
2020-09-29 16:00:00,-6.46,975.15,20.32,91.31,0
2020-09-29 17:00:00,-6.49,974.76,19.19,91.2,0
2020-09-29 18:00:00,-6.4,974.37,18.51,91.24,0
2020-09-29 19:00:00,-6.47,973.77,17.93,91.21,0
2020-09-29 20:00:00,-6.42,972.88,14.45,91.31,0
2020-09-29 21:00:00,-6.31,971.79,14.7,91.46,0
2020-09-29 22:00:00,-6.26,970.62,20.82,91.32,0
2020-09-29 23:00:00,-6.38,969.79,19.24,91.34,0
2020-09-30 00:00:00,-6.5,968.82,19.63,91.16,0
2020-09-30 01:00:00,-6.61,967.89,17.61,90.94,0
2020-09-30 02:00:00,-6.62,966.97,20.44,90.91,0
2020-09-30 03:00:00,-7.23,967.07,19.82,89.84,0
2020-09-30 04:00:00,-9.55,968.74,19.8,87.88,0
2020-09-30 05:00:00,-10.89,970.06,24.63,86.24,0
2020-09-30 06:00:00,-12.28,971.61,25.6,84.4,0
2020-09-30 07:00:00,-12.38,972.59,24.68,83.53,0
2020-09-30 08:00:00,-12.33,973.33,23.58,83.56,0
2020-09-30 09:00:00,-12.22,974.32,19.5,84.05,0
2020-09-30 10:00:00,-12.21,975.21,13.83,84.54,0
2020-09-30 11:00:00,-12.53,975.75,11.49,83.99,0
2020-09-30 12:00:00,-13.04,976.5,10.47,83.61,0
2020-09-30 13:00:00,-14.07,977.3,10.23,82.17,0
2020-09-30 14:00:00,-14.16,977.87,10.54,82.32,0
2020-09-30 15:00:00,-14.45,978.42,9.77,82.11,0
2020-09-30 16:00:00,-14.27,978.57,9.88,82.55,0
2020-09-30 17:00:00,-14.2,979.15,10.45,82.5,0
2020-09-30 18:00:00,-14.09,979.61,10.16,82.74,0
2020-09-30 19:00:00,-14.08,979.8,11.49,82.03,0
2020-09-30 20:00:00,-14.29,980.03,8.68,81.44,0
2020-09-30 21:00:00,-15.59,980.36,7.12,79.32,0
2020-09-30 22:00:00,-16.28,980.58,7.91,77.97,0
2020-09-30 23:00:00,-16.07,980.83,10.06,77.65,0
2020-10-01 00:00:00,-15.35,980.89,14.43,77.76,0
2020-10-01 01:00:00,-14.71,981.22,10.64,78.04,0
2020-10-01 02:00:00,-14.55,981.68,8.56,78.27,0
2020-10-01 03:00:00,-14.31,981.95,10.32,78.28,0
2020-10-01 04:00:00,-13.66,982.12,9.19,78.32,0
2020-10-01 05:00:00,-13.44,982.04,10.92,78.1,0
2020-10-01 06:00:00,-13.02,982.07,12.3,78.45,0
2020-10-01 07:00:00,-12.59,982.45,7.64,78.68,0
2020-10-01 08:00:00,-12.95,982.44,8.28,77.83,0
2020-10-01 09:00:00,-12.79,982.51,7.67,77.33,0
2020-10-01 10:00:00,-13.12,982.66,6.45,78.27,0
2020-10-01 11:00:00,-13.06,982.76,6.2,82.33,0
2020-10-01 12:00:00,-13.55,983.03,6.49,81.7,0
2020-10-01 13:00:00,-13.67,983.33,6.21,81.38,0
2020-10-01 14:00:00,-13.69,983.5,7.26,81.16,0
2020-10-01 15:00:00,-14.01,983.53,9.17,79.95,0
2020-10-01 16:00:00,-14.07,983.71,9.68,78.75,0
2020-10-01 17:00:00,-15.29,983.8,11.09,77.21,0
2020-10-01 18:00:00,-15.64,984.0,10.88,75.86,0
2020-10-01 19:00:00,-15.67,984.13,8.07,75.54,0
2020-10-01 20:00:00,-16.58,984.28,2.37,76.03,0
2020-10-01 21:00:00,-17.66,984.62,0.59,76.85,0
2020-10-01 22:00:00,-18.56,985.07,1.35,75.86,0
2020-10-01 23:00:00,-18.48,985.37,1.66,75.31,0
2020-10-02 00:00:00,-18.61,985.51,1.86,74.17,0
2020-10-02 01:00:00,-18.3,985.76,2.34,74.47,0
2020-10-02 02:00:00,-17.43,986.03,2.12,74.87,0
2020-10-02 03:00:00,-17.49,986.22,1.39,75.12,0
2020-10-02 04:00:00,-17.13,986.49,1.87,74.89,0
2020-10-02 05:00:00,-15.7,986.6,1.96,75.78,0
2020-10-02 06:00:00,-16.06,986.81,1.89,76.19,0
2020-10-02 07:00:00,-17.02,987.19,3.84,74.58,0
2020-10-02 08:00:00,-17.35,987.37,3.51,75.11,0
2020-10-02 09:00:00,-17.5,987.48,3.61,75.57,0
2020-10-02 10:00:00,-17.92,987.41,3.39,75.47,0
2020-10-02 11:00:00,-17.72,987.45,1.3,75.76,0
2020-10-02 12:00:00,-19.75,987.62,3.29,73.46,0
2020-10-02 13:00:00,-21.99,987.59,1.08,72.8,0
2020-10-02 14:00:00,-23.13,987.74,0.72,72.09,0
2020-10-02 15:00:00,-23.83,988.11,0.86,71.55,0
2020-10-02 16:00:00,-24.04,988.09,1.21,71.24,0
2020-10-02 17:00:00,-23.75,988.24,2.0,70.67,0
2020-10-02 18:00:00,-24.27,988.54,0.2,70.58,0
2020-10-02 19:00:00,-24.04,988.91,1.82,70.02,0
2020-10-02 20:00:00,-24.56,989.16,0.74,69.47,0
2020-10-02 21:00:00,-24.68,989.4,1.33,69.59,0
2020-10-02 22:00:00,-26.23,989.68,1.95,67.87,0
2020-10-02 23:00:00,-25.32,989.5,1.07,68.27,0
2020-10-03 00:00:00,-25.35,989.67,0.83,68.72,0
2020-10-03 01:00:00,-24.64,989.94,1.61,67.8,0
2020-10-03 02:00:00,-22.81,990.02,0.55,70.11,0
2020-10-03 03:00:00,-22.15,990.37,1.38,69.63,0
2020-10-03 04:00:00,-22.19,990.48,1.56,68.42,0
2020-10-03 05:00:00,-21.67,990.4,2.88,67.99,0
2020-10-03 06:00:00,-21.23,990.6,4.58,69.03,0
2020-10-03 07:00:00,-21.17,990.43,7.43,69.16,0
2020-10-03 08:00:00,-19.96,989.83,6.84,67.73,0
2020-10-03 09:00:00,-20.29,989.54,9.55,67.62,0
2020-10-03 10:00:00,-19.18,989.04,8.99,67.76,0
2020-10-03 11:00:00,-18.68,988.8,3.98,68.59,0
2020-10-03 12:00:00,-20.2,988.25,3.78,68.99,0
2020-10-03 13:00:00,-20.08,987.24,3.78,68.49,0
2020-10-03 14:00:00,-20.32,986.87,3.33,68.39,0
2020-10-03 15:00:00,-19.52,986.26,4.6,66.38,0
2020-10-03 16:00:00,-19.32,985.77,4.75,66.47,0
2020-10-03 17:00:00,-19.5,984.8,7.82,66.33,0
2020-10-03 18:00:00,-18.8,983.96,8.74,67.61,0
2020-10-03 19:00:00,-18.87,983.19,7.74,67.93,0
2020-10-03 20:00:00,-18.42,982.14,8.6,68.61,0
2020-10-03 21:00:00,-17.65,981.61,5.17,67.99,0
2020-10-03 22:00:00,-17.94,980.93,3.82,67.73,0
2020-10-03 23:00:00,-18.25,980.47,2.2,68.89,0
2020-10-04 00:00:00,-16.93,980.05,5.12,67.51,0
2020-10-04 01:00:00,-16.12,979.57,2.47,67.39,0
2020-10-04 02:00:00,-14.92,979.17,4.54,65.98,0
2020-10-04 03:00:00,-13.58,978.75,7.13,54.28,0
2020-10-04 04:00:00,-12.26,978.41,5.16,42.55,0
2020-10-04 05:00:00,-11.45,977.76,3.82,43.08,0
2020-10-04 06:00:00,-11.95,976.84,7.04,45.02,0
2020-10-04 07:00:00,-12.11,975.94,9.4,43.6,0
2020-10-04 08:00:00,-11.18,975.4,8.18,42.92,0
2020-10-04 09:00:00,-10.64,974.73,7.17,43.96,0
2020-10-04 10:00:00,-11.43,974.0,8.39,46.26,0
2020-10-04 11:00:00,-11.67,973.13,6.94,48.12,0
2020-10-04 12:00:00,-10.86,972.44,4.12,44.89,0
2020-10-04 13:00:00,-11.46,971.82,4.64,44.92,0
2020-10-04 14:00:00,-11.76,971.33,8.08,44.84,0
2020-10-04 15:00:00,-11.85,971.05,8.5,45.45,0
2020-10-04 16:00:00,-12.03,970.77,9.74,44.19,0
2020-10-04 17:00:00,-12.06,970.38,10.72,43.32,0
2020-10-04 18:00:00,-12.7,970.35,10.63,44.81,0
2020-10-04 19:00:00,-11.67,970.27,10.21,37.41,0
2020-10-04 20:00:00,-12.4,969.84,11.52,41.32,0
2020-10-04 21:00:00,-12.07,969.68,10.6,38.5,0
2020-10-04 22:00:00,-11.85,969.57,12.68,37.05,0
2020-10-04 23:00:00,-12.91,969.39,15.42,44.07,0
2020-10-05 00:00:00,-12.54,969.15,15.35,42.22,0
2020-10-05 01:00:00,-12.61,969.11,15.36,44.4,0
2020-10-05 02:00:00,-11.71,968.96,12.21,41.79,0
2020-10-05 03:00:00,-11.19,969.01,11.73,42.32,0
2020-10-05 04:00:00,-9.82,969.23,8.94,37.8,0
2020-10-05 05:00:00,-9.38,969.22,7.46,39.97,0
2020-10-05 06:00:00,-8.89,969.14,4.23,40.76,0
2020-10-05 07:00:00,-6.52,969.22,0.99,37.04,0
2020-10-05 08:00:00,-5.81,969.46,0.88,35.66,0
2020-10-05 09:00:00,-5.98,969.72,0.64,37.63,0
2020-10-05 10:00:00,-8.56,970.21,3.81,42.52,0
2020-10-05 11:00:00,-9.92,970.74,5.98,45.22,0
2020-10-05 12:00:00,-10.59,971.2,10.65,41.38,0
2020-10-05 13:00:00,-10.87,971.75,11.38,38.51,0
2020-10-05 14:00:00,-10.59,972.18,10.28,35.71,0
2020-10-05 15:00:00,-11.34,972.58,10.71,37.48,0
2020-10-05 16:00:00,-12.23,973.27,15.41,42.22,0
2020-10-05 17:00:00,-13.0,973.95,15.89,47.98,0
2020-10-05 18:00:00,-12.7,974.26,18.62,49.47,0
2020-10-05 19:00:00,-12.46,974.63,20.99,51.22,0
2020-10-05 20:00:00,-13.12,975.01,17.94,55.34,0
2020-10-05 21:00:00,-12.65,974.95,20.81,54.23,0
2020-10-05 22:00:00,-13.05,975.42,17.96,56.88,0
2020-10-05 23:00:00,-13.12,975.63,18.08,57.84,0
2020-10-06 00:00:00,-11.88,975.4,20.42,56.6,0
2020-10-06 01:00:00,-11.49,975.49,19.88,58.73,0
2020-10-06 02:00:00,-10.89,975.32,19.48,58.48,0
2020-10-06 03:00:00,-10.71,974.99,20.93,59.56,0
2020-10-06 04:00:00,-10.48,974.67,20.59,59.56,0
2020-10-06 05:00:00,-9.94,974.38,18.54,58.37,0
2020-10-06 06:00:00,-9.13,974.06,16.64,56.49,0
2020-10-06 07:00:00,-8.38,973.54,13.82,53.62,0
2020-10-06 08:00:00,-7.94,973.16,11.95,53.16,0
2020-10-06 09:00:00,-7.81,972.9,9.21,57.64,0
2020-10-06 10:00:00,-7.77,972.33,7.35,59.05,0
2020-10-06 11:00:00,-7.77,971.64,12.3,59.11,0
2020-10-06 12:00:00,-8.04,971.33,8.94,62.1,0
2020-10-06 13:00:00,-8.44,971.26,3.4,67.08,0
2020-10-06 14:00:00,-8.62,970.99,5.39,73.0,0
2020-10-06 15:00:00,-8.72,970.58,8.54,77.44,0
2020-10-06 16:00:00,-8.5,969.95,12.4,67.28,0
2020-10-06 17:00:00,-8.13,969.56,13.64,60.39,0
2020-10-06 18:00:00,-8.5,969.52,14.13,59.13,0
2020-10-06 19:00:00,-8.99,969.33,17.63,60.54,0
2020-10-06 20:00:00,-9.79,968.66,22.25,64.75,0
2020-10-06 21:00:00,-9.77,968.54,19.75,60.16,0
2020-10-06 22:00:00,-9.68,968.98,16.66,55.21,0
2020-10-06 23:00:00,-10.03,969.28,14.35,52.49,0
2020-10-07 00:00:00,-10.25,968.91,18.46,48.67,0
2020-10-07 01:00:00,-10.3,968.6,19.97,46.61,0
2020-10-07 02:00:00,-10.47,968.38,20.46,45.9,0
2020-10-07 03:00:00,-10.38,968.37,17.73,44.53,0
2020-10-07 04:00:00,-9.87,968.35,15.44,42.91,0
2020-10-07 05:00:00,-9.76,968.12,14.96,46.43,0
2020-10-07 06:00:00,-9.37,967.83,10.43,46.71,0
2020-10-07 07:00:00,-9.07,967.41,8.49,44.86,0
2020-10-07 08:00:00,-9.16,967.18,10.03,47.54,0
2020-10-07 09:00:00,-9.7,967.15,8.79,56.2,0
2020-10-07 10:00:00,-9.86,967.24,4.27,60.38,0
2020-10-07 11:00:00,-8.68,967.26,1.28,52.43,0
2020-10-07 12:00:00,-9.99,967.24,4.53,47.54,0
2020-10-07 13:00:00,-11.28,966.93,17.28,47.05,0
2020-10-07 14:00:00,-10.74,966.82,18.26,43.37,0
2020-10-07 15:00:00,-10.72,967.06,19.17,41.84,0
2020-10-07 16:00:00,-11.1,967.4,19.3,41.88,0
2020-10-07 17:00:00,-11.68,967.7,20.65,44.78,0
2020-10-07 18:00:00,-12.09,968.03,19.83,44.4,0
2020-10-07 19:00:00,-12.31,968.46,16.83,44.21,0
2020-10-07 20:00:00,-13.38,968.85,16.99,46.08,0
2020-10-07 21:00:00,-13.6,969.03,18.16,44.64,0
2020-10-07 22:00:00,-13.91,969.35,14.73,45.57,0
2020-10-07 23:00:00,-14.4,969.23,16.75,47.34,0
2020-10-08 00:00:00,-14.23,968.93,16.34,47.83,0
2020-10-08 01:00:00,-13.43,968.51,12.99,46.65,0
2020-10-08 02:00:00,-12.76,968.08,10.1,47.13,0
2020-10-08 03:00:00,-12.54,967.73,12.43,50.63,0
2020-10-08 04:00:00,-12.05,967.21,10.5,50.48,0
2020-10-08 05:00:00,-11.62,966.49,10.05,50.41,0
2020-10-08 06:00:00,-11.37,966.05,9.01,51.39,0
2020-10-08 07:00:00,-11.34,965.55,7.15,52.31,0
2020-10-08 08:00:00,-11.42,965.2,4.85,53.28,0
2020-10-08 09:00:00,-11.46,964.67,3.2,54.93,0
2020-10-08 10:00:00,-11.51,964.06,2.94,55.26,0
2020-10-08 11:00:00,-11.62,963.48,2.47,58.36,0
2020-10-08 12:00:00,-11.83,962.9,1.63,62.01,0
2020-10-08 13:00:00,-12.01,962.23,0.57,62.37,0
2020-10-08 14:00:00,-12.29,961.44,0.25,63.1,0
2020-10-08 15:00:00,-12.64,960.68,0.57,66.06,0
2020-10-08 16:00:00,-12.7,959.86,1.64,67.62,0
2020-10-08 17:00:00,-12.82,959.04,1.68,73.12,0
2020-10-08 18:00:00,-13.34,958.2,3.63,77.8,0
2020-10-08 19:00:00,-13.65,957.73,3.7,79.97,0
2020-10-08 20:00:00,-13.69,957.26,2.63,79.9,0
2020-10-08 21:00:00,-13.64,956.84,8.08,77.76,0
2020-10-08 22:00:00,-14.09,956.45,10.06,66.14,0
2020-10-08 23:00:00,-14.29,956.33,13.98,63.82,0
2020-10-09 00:00:00,-14.43,956.44,14.02,67.73,0
2020-10-09 01:00:00,-14.42,956.54,12.94,76.15,0
2020-10-09 02:00:00,-14.16,956.8,12.59,78.8,0
2020-10-09 03:00:00,-13.8,956.97,13.76,80.19,0
2020-10-09 04:00:00,-13.7,957.2,14.81,71.53,0
2020-10-09 05:00:00,-13.73,957.69,15.97,66.38,0
2020-10-09 06:00:00,-13.74,958.41,15.9,68.53,0
2020-10-09 07:00:00,-13.4,958.92,17.46,73.56,0
2020-10-09 08:00:00,-13.55,959.85,15.36,80.72,0
2020-10-09 09:00:00,-13.35,960.73,13.13,81.16,0
2020-10-09 10:00:00,-12.99,961.35,16.79,81.67,0
2020-10-09 11:00:00,-12.91,962.24,16.09,83.14,0
2020-10-09 12:00:00,-12.9,962.9,16.41,83.54,0
2020-10-09 13:00:00,-12.96,963.49,16.76,83.59,0
2020-10-09 14:00:00,-12.83,963.85,14.95,81.98,0
2020-10-09 15:00:00,-12.38,964.22,17.97,83.5,0
2020-10-09 16:00:00,-12.25,964.92,20.46,84.74,0
2020-10-09 17:00:00,-12.55,965.8,19.2,84.54,0
2020-10-09 18:00:00,-12.85,966.15,16.46,84.15,0
2020-10-09 19:00:00,-12.81,966.0,17.82,84.26,0
2020-10-09 20:00:00,-12.78,966.13,18.58,84.32,0
2020-10-09 21:00:00,-13.09,966.32,19.5,83.95,0
2020-10-09 22:00:00,-13.26,966.53,18.18,83.63,0
2020-10-09 23:00:00,-14.04,966.63,17.56,82.51,0
2020-10-10 00:00:00,-15.04,966.29,19.87,80.88,0
2020-10-10 01:00:00,-15.06,966.06,17.43,79.88,0
2020-10-10 02:00:00,-14.85,965.85,14.92,78.81,0
2020-10-10 03:00:00,-14.0,965.12,16.07,76.99,0
2020-10-10 04:00:00,-13.83,964.26,21.33,76.19,0
2020-10-10 05:00:00,-13.26,963.14,23.19,77.41,0
2020-10-10 06:00:00,-12.0,962.45,21.33,75.62,0
2020-10-10 07:00:00,-10.54,962.26,14.85,67.62,0
2020-10-10 08:00:00,-9.93,962.24,11.08,67.17,0
2020-10-10 09:00:00,-9.37,961.59,17.51,66.53,0
2020-10-10 10:00:00,-9.26,961.01,22.59,69.14,0
2020-10-10 11:00:00,-9.31,960.71,20.71,65.91,0
2020-10-10 12:00:00,-8.4,960.64,17.16,61.07,0
2020-10-10 13:00:00,-9.89,961.8,17.65,63.96,0
2020-10-10 14:00:00,-11.56,962.45,24.91,64.72,0
2020-10-10 15:00:00,-12.72,963.11,26.86,71.45,0
2020-10-10 16:00:00,-13.58,964.43,25.01,70.09,0
2020-10-10 17:00:00,-14.2,965.42,22.82,69.77,0
2020-10-10 18:00:00,-14.67,966.57,24.25,70.94,0
2020-10-10 19:00:00,-15.1,967.9,23.4,69.16,0
2020-10-10 20:00:00,-15.51,969.07,22.72,66.23,0
2020-10-10 21:00:00,-15.77,970.16,20.66,62.64,0
2020-10-10 22:00:00,-15.75,971.02,20.31,63.69,0
2020-10-10 23:00:00,-15.72,971.88,21.1,61.35,0
2020-10-11 00:00:00,-15.7,972.05,20.35,61.04,0
2020-10-11 01:00:00,-15.68,972.22,19.6,60.74,0
2020-10-11 02:00:00,-15.65,972.39,18.85,60.43,0
2020-10-11 03:00:00,-15.63,972.56,18.1,60.12,0
2020-10-11 04:00:00,-15.61,972.73,17.35,59.82,0
2020-10-11 05:00:00,-15.59,972.9,16.6,59.51,0
2020-10-11 06:00:00,-15.57,973.07,15.85,59.2,0
2020-10-11 07:00:00,-15.54,973.24,15.1,58.9,0
2020-10-11 08:00:00,-15.52,973.41,14.35,58.59,0
2020-10-11 09:00:00,-15.5,973.58,13.6,58.28,0
2020-10-11 10:00:00,-15.48,973.75,12.85,57.98,0
2020-10-11 11:00:00,-15.46,973.92,12.1,57.67,0
2020-10-11 12:00:00,-15.43,974.08,11.35,57.36,0
2020-10-11 13:00:00,-15.41,974.25,10.6,57.05,0
2020-10-11 14:00:00,-15.39,974.42,9.85,56.75,0
2020-10-11 15:00:00,-15.37,974.59,9.1,56.44,0
2020-10-11 16:00:00,-15.35,974.76,8.35,56.13,0
2020-10-11 17:00:00,-15.32,974.93,7.6,55.83,0
2020-10-11 18:00:00,-15.3,975.1,6.85,55.52,0
2020-10-11 19:00:00,-15.28,975.27,6.1,55.21,0
2020-10-11 20:00:00,-15.26,975.44,5.35,54.91,0
2020-10-11 21:00:00,-15.24,975.61,4.6,54.6,0
2020-10-11 22:00:00,-15.21,975.78,3.85,54.29,0
2020-10-11 23:00:00,-15.19,975.95,3.1,53.99,0
2020-10-12 00:00:00,-15.17,976.12,2.35,53.68,0
2020-10-12 01:00:00,-13.1,976.33,6.43,64.14,0
2020-10-12 02:00:00,-11.17,976.37,11.6,56.59,0
2020-10-12 03:00:00,-10.45,976.53,11.9,57.98,0
2020-10-12 04:00:00,-9.91,976.74,10.73,60.8,0
